project,stage,subject,record,file,matrix,matrix_path,band,components,absolute_components,n_components,classifier,cv_method,cv_splits,cv_test_size,cv_tested_epochs,accuracy,balanced_accuracy,brier_score,final_score_1_component_scores,final_score_1_mean_score,final_score_1_comp_set_score,final_score_2_component_scores,final_score_2_mean_score,final_score_2_comp_set_score,final_score_3_component_scores,final_score_3_mean_score,final_score_3_comp_set_score,final_score_4_component_scores,final_score_4_mean_score,final_score_4_comp_set_score,final_score_5_component_scores,final_score_5_mean_score,final_score_5_comp_set_score
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -2]","[0, 2, 54]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.1804524101905089,"[0.6155628876223234, 0.2627644236546135, 0.1403250639595052]",0.3395507917454807,0.5180492229029824,"[3.231301247361277, 1.128199543764763, 0.6062528737298105]",1.6552512216186168,2.525400116609063,"[3.221158118304888, 1.7460838269106516, 0.8975738964605742]",1.954938613892038,2.9826301524543073,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.3130526991670163,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.63816283219106
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -1]","[0, 2, 55]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.17513899533448324,"[0.6155628876223234, 0.2627644236546135, 0.4765943612423753]",0.45164055750643745,0.692426273266935,"[3.231301247361277, 1.128199543764763, 2.084855168726934]",2.1481186532843246,3.293357447437947,"[3.221158118304888, 1.7460838269106516, 2.938688228094952]",2.635310057770164,4.040287994238995,"[0.6155628876223234, 0.0, 0.1097108889139932]",0.2417579255121055,0.37064771224118076,"[3.221158118304888, 0.0, 0.6764790437405594]",1.2992123873484827,1.991868924528827
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -3, -2]","[0, 53, 54]",3,lda,time_series_by_class,3,5,30,0.8,0.8,0.16278576332863817,"[0.6155628876223234, 0.0933943362388788, 0.1403250639595052]",0.28309409594023577,0.4391609125334703,"[3.231301247361277, 0.3988898286090431, 0.6062528737298105]",1.4121479832333768,2.1906504086188785,"[3.221158118304888, 0.6258891484793266, 0.8975738964605742]",1.581540387748263,2.453427075493276,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.31830542485895735,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.6656496419810058
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -3, -1]","[0, 53, 55]",3,lda,time_series_by_class,3,5,30,0.8,0.8,0.15962554913671945,"[0.6155628876223234, 0.0933943362388788, 0.4765943612423753]",0.39518386170119246,0.6149590487811041,"[3.231301247361277, 0.3988898286090431, 2.084855168726934]",1.9050154148990845,2.9644592833739862,"[3.221158118304888, 0.6258891484793266, 2.938688228094952]",2.2619118316263886,3.519837936741058,"[0.6155628876223234, 0.0, 0.1097108889139932]",0.2417579255121055,0.37620773092356474,"[3.221158118304888, 0.0, 0.6764790437405594]",1.2992123873484827,2.0217485867187666
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -2, -1]","[0, 54, 55]",3,lda,time_series_by_class,3,5,30,0.8,0.8,0.16868844899205945,"[0.6155628876223234, 0.1403250639595052, 0.4765943612423753]",0.410827437608068,0.6336862978361062,"[3.231301247361277, 0.6062528737298105, 2.084855168726934]",1.9741364299393405,3.045033245576685,"[3.221158118304888, 0.8975738964605742, 2.938688228094952]",2.3524734142868047,3.6286042074907274,"[0.6155628876223234, 0.0, 0.1097108889139932]",0.2417579255121055,0.37290275859436584,"[3.221158118304888, 0.0, 0.6764790437405594]",1.2992123873484827,2.0039875930270656
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[1, 2, -3]","[1, 2, 53]",3,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.09179318571451858,"[0.1041059139348124, 0.2627644236546135, 0.0933943362388788]",0.15342155794276824,0.2585792966795948,"[0.4491556461467016, 1.128199543764763, 0.3988898286090431]",0.658748339506836,1.110265627611936,"[0.6672031700641871, 1.7460838269106516, 0.6258891484793266]",1.0130587151513883,1.707426345890054,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[1, 2, -2]","[1, 2, 54]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.0967311616501429,"[0.1041059139348124, 0.2627644236546135, 0.1403250639595052]",0.1690651338496437,0.28301685560981243,"[0.4491556461467016, 1.128199543764763, 0.6062528737298105]",0.7278693545470917,1.21846114173881,"[0.6672031700641871, 1.7460838269106516, 0.8975738964605742]",1.1036202978118042,1.8474722691885168,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[1, 2, -1]","[1, 2, 55]",3,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.07709971267757809,"[0.1041059139348124, 0.2627644236546135, 0.4765943612423753]",0.2811548996106004,0.48408177881508435,"[0.4491556461467016, 1.128199543764763, 2.084855168726934]",1.2207367862127996,2.101818021856807,"[0.6672031700641871, 1.7460838269106516, 2.938688228094952]",1.78399174168993,3.071608913466438,"[0.0, 0.0, 0.1097108889139932]",0.0365702963046644,0.06296534085472216,"[0.0, 0.0, 0.6764790437405594]",0.22549301458018647,0.38824526892305616
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[1, -3, -2]","[1, 53, 54]",3,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.060778605210964405,"[0.1041059139348124, 0.0933943362388788, 0.1403250639595052]",0.1126084380443988,0.19897168701821774,"[0.4491556461467016, 0.3988898286090431, 0.6062528737298105]",0.4847661161618517,0.8565497720869121,"[0.6672031700641871, 0.6258891484793266, 0.8975738964605742]",0.7302220716680292,1.2902542653192643,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[1, -3, -1]","[1, 53, 55]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.0897477182845164,"[0.1041059139348124, 0.0933943362388788, 0.4765943612423753]",0.22469820380535552,0.37979740882115764,"[0.4491556461467016, 0.3988898286090431, 2.084855168726934]",0.9776335478275596,1.6524506291255574,"[0.6672031700641871, 0.6258891484793266, 2.938688228094952]",1.4105935155461553,2.3842636613528114,"[0.0, 0.0, 0.1097108889139932]",0.0365702963046644,0.061813149999031966,"[0.0, 0.0, 0.6764790437405594]",0.22549301458018647,0.3811408422250376
