project,stage,subject,record,file,matrix,matrix_path,band,components,absolute_components,n_components,classifier,cv_method,cv_splits,cv_test_size,cv_tested_epochs,accuracy,balanced_accuracy,brier_score,final_score_1_component_scores,final_score_1_mean_score,final_score_1_comp_set_score,final_score_2_component_scores,final_score_2_mean_score,final_score_2_comp_set_score,final_score_3_component_scores,final_score_3_mean_score,final_score_3_comp_set_score,final_score_4_component_scores,final_score_4_mean_score,final_score_4_comp_set_score,final_score_5_component_scores,final_score_5_mean_score,final_score_5_comp_set_score
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[0, 1, -2, -1]","[0, 1, 54, 55]",4,lda,time_series_by_class,3,5,30,1.0,1.0,0.00514947824857283,"[1.0737801208870372, 0.5904968428992412, 0.1444849059049158, 0.8478319136618396]",0.6641484458382585,4.661119363403616,"[6.761649423363497, 3.021295499712106, 0.6827709433614004, 4.075228322163102]",3.635236047150027,25.512773892781624,"[4.895391749713445, 2.844964317828776, 0.756350460036111, 4.302769579857831]",3.199869026859041,22.45728582956051,"[4.582435799341052, 2.7812561326798946, 0.2336664578702645, 1.8914759272605164]",2.372208579287932,16.648608322790434,"[5.250217090271715, 2.93128977196005, 0.2430402122375321, 1.9424310037026304]",2.5917445195429814,18.189353059148715
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[0, 2, -3, -2]","[0, 2, 53, 54]",4,lda,time_series_by_class,3,5,30,0.9666666666666667,0.9666666666666667,0.013480460848818628,"[1.0737801208870372, 0.3645328228453209, 0.0973284055928073, 0.1444849059049158]",0.42003156380752027,2.7122267403470497,"[6.761649423363497, 1.7800286963499588, 0.4486282399210547, 0.6827709433614004]",2.418269325748978,15.615242509877248,"[4.895391749713445, 1.95590006024878, 0.5252384584176114, 0.756350460036111]",2.033220182103987,13.128904163599428,"[4.582435799341052, 0.7010332817958356, 0.0, 0.2336664578702645]",1.379283884751788,8.906308375595891,"[5.250217090271715, 0.8557938080318994, 0.0, 0.2430402122375321]",1.5872627776352866,10.249269151193442
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[0, 2, -3, -1]","[0, 2, 53, 55]",4,lda,time_series_by_class,3,5,30,1.0,1.0,0.0016471091247206551,"[1.0737801208870372, 0.3645328228453209, 0.0973284055928073, 0.8478319136618396]",0.5958683157467513,4.330977753691794,"[6.761649423363497, 1.7800286963499588, 0.4486282399210547, 4.075228322163102]",3.266383670449403,23.741210327670693,"[4.895391749713445, 1.95590006024878, 0.5252384584176114, 4.302769579857831]",2.9198249620594168,21.22230133935808,"[4.582435799341052, 0.7010332817958356, 0.0, 1.8914759272605164]",1.793736252099351,13.03749771305933,"[5.250217090271715, 0.8557938080318994, 0.0, 1.9424310037026304]",2.012110475501561,14.624717369720276
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[0, 2, -2, -1]","[0, 2, 54, 55]",4,lda,time_series_by_class,3,5,30,0.9666666666666667,0.9666666666666667,0.01281516032453095,"[1.0737801208870372, 0.3645328228453209, 0.1444849059049158, 0.8478319136618396]",0.6076574408247783,3.949955927524747,"[6.761649423363497, 1.7800286963499588, 0.6827709433614004, 4.075228322163102]",3.32491934630949,21.612974676440995,"[4.895391749713445, 1.95590006024878, 0.756350460036111, 4.302769579857831]",2.977602962464042,19.355313835104603,"[4.582435799341052, 0.7010332817958356, 0.2336664578702645, 1.8914759272605164]",1.8521528665669171,12.039550086061624,"[5.250217090271715, 0.8557938080318994, 0.2430402122375321, 1.9424310037026304]",2.0728705285609443,13.474281200551681
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[0, -3, -2, -1]","[0, 53, 54, 55]",4,lda,time_series_by_class,3,5,30,1.0,1.0,0.011968770329586095,"[1.0737801208870372, 0.0973284055928073, 0.1444849059049158, 0.8478319136618396]",0.54085633651165,3.5456117410544814,"[6.761649423363497, 0.4486282399210547, 0.6827709433614004, 4.075228322163102]",2.9920692322022635,19.614664900049114,"[4.895391749713445, 0.5252384584176114, 0.756350460036111, 4.302769579857831]",2.6199375620062497,17.175136452300624,"[4.582435799341052, 0.0, 0.2336664578702645, 1.8914759272605164]",1.6768945461179583,10.992969093370306,"[5.250217090271715, 0.0, 0.2430402122375321, 1.9424310037026304]",1.8589220765529693,12.186260001762252
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[1, 2, -3, -2]","[1, 2, 53, 54]",4,lda,time_series_by_class,3,5,30,0.9666666666666667,0.9666666666666667,0.022972863873627583,"[0.5904968428992412, 0.3645328228453209, 0.0973284055928073, 0.1444849059049158]",0.29921074431057126,1.7570991479549387,"[3.021295499712106, 1.7800286963499588, 0.4486282399210547, 0.6827709433614004]",1.48318084483613,8.709900457383327,"[2.844964317828776, 1.95590006024878, 0.5252384584176114, 0.756350460036111]",1.5206133241328195,8.929720696892453,"[2.7812561326798946, 0.7010332817958356, 0.0, 0.2336664578702645]",0.9289889680864986,5.455438199739318,"[2.93128977196005, 0.8557938080318994, 0.0, 0.2430402122375321]",1.0075309480573704,5.916671790810724
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[1, 2, -3, -1]","[1, 2, 53, 55]",4,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.02362706577861567,"[0.5904968428992412, 0.3645328228453209, 0.0973284055928073, 0.8478319136618396]",0.47504749624980225,2.7715004558968066,"[3.021295499712106, 1.7800286963499588, 0.4486282399210547, 4.075228322163102]",2.3312951895365552,13.601136163515323,"[2.844964317828776, 1.95590006024878, 0.5252384584176114, 4.302769579857831]",2.4072181040882494,14.044082171975887,"[2.7812561326798946, 0.7010332817958356, 0.0, 1.8914759272605164]",1.3434413354340615,7.837844221934821,"[2.93128977196005, 0.8557938080318994, 0.0, 1.9424310037026304]",1.432378645923645,8.356718226142814
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[1, 2, -2, -1]","[1, 2, 54, 55]",4,lda,time_series_by_class,3,5,30,1.0,1.0,0.008587508515534059,"[0.5904968428992412, 0.3645328228453209, 0.1444849059049158, 0.8478319136618396]",0.48683662132782934,3.3012402224062702,"[3.021295499712106, 1.7800286963499588, 0.6827709433614004, 4.075228322163102]",2.389830865396642,16.205448464573823,"[2.844964317828776, 1.95590006024878, 0.756350460036111, 4.302769579857831]",2.464996104492874,16.71514411966747,"[2.7812561326798946, 0.7010332817958356, 0.2336664578702645, 1.8914759272605164]",1.4018579499016277,9.506001906127972,"[2.93128977196005, 0.8557938080318994, 0.2430402122375321, 1.9424310037026304]",1.493138698983028,10.124976870618113
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[1, -3, -2, -1]","[1, 53, 54, 55]",4,lda,time_series_by_class,3,5,30,1.0,1.0,0.002524302084989782,"[0.5904968428992412, 0.0973284055928073, 0.1444849059049158, 0.8478319136618396]",0.420035517014701,3.0263006686876484,"[3.021295499712106, 0.4486282399210547, 0.6827709433614004, 4.075228322163102]",2.056980751289416,14.820275836071518,"[2.844964317828776, 0.5252384584176114, 0.756350460036111, 4.302769579857831]",2.107330704035082,15.1830406249769,"[2.7812561326798946, 0.0, 0.2336664578702645, 1.8914759272605164]",1.2265996294526689,8.83748904189622,"[2.93128977196005, 0.0, 0.2430402122375321, 1.9424310037026304]",1.2791902469750531,9.216397525887867
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 12]_robust_concat_04_calib_rest.hdf","[8, 12]","[2, -3, -2, -1]","[2, 53, 54, 55]",4,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.04706176146336878,"[0.3645328228453209, 0.0973284055928073, 0.1444849059049158, 0.8478319136618396]",0.36354451200122095,1.677876238203071,"[1.7800286963499588, 0.4486282399210547, 0.6827709433614004, 4.075228322163102]",1.7466640504488788,8.061423043464513,"[1.95590006024878, 0.5252384584176114, 0.756350460036111, 4.302769579857831]",1.8850646396400832,8.700186804960785,"[0.7010332817958356, 0.0, 0.2336664578702645, 1.8914759272605164]",0.7065439167316541,3.2609301199600838,"[0.8557938080318994, 0.0, 0.2430402122375321, 1.9424310037026304]",0.7603162559930154,3.5091069658229896
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 1]","[0, 1]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.012441717930619,"[0.9335948635080198, 0.573772740811097]",0.7536838021595584,4.917500934085331,"[5.321264669970651, 2.829179134085842]",4.075221902028247,26.589277164253502,"[4.375109621344366, 2.943341655053584]",3.659225638198975,23.875059331662516,"[4.1277099776407855, 2.801069230357344]",3.4643896039990647,22.6038281105241,"[4.674624928491559, 3.1483451488522003]",3.91148503867188,25.52095623684066
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 2]","[0, 2]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.004918917599532188,"[0.9335948635080198, 0.3199549764146316]",0.6267749199613257,4.408978552485461,"[5.321264669970651, 1.4538305068664843]",3.3875475884185677,23.829327222893497,"[4.375109621344366, 1.891855540415726]",3.133482580880046,22.042135148833616,"[4.1277099776407855, 0.836182800963876]",2.4819463893023306,17.458976181637773,"[4.674624928491559, 1.0051371183562874]",2.8398810234239233,19.97682760608725
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, -3]","[0, 53]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.0040964695283365075,"[0.9335948635080198, 0.091435353681317]",0.5125151085946684,3.6350040185374883,"[5.321264669970651, 0.4054806261329174]",2.8633726480517843,20.308418049915886,"[4.375109621344366, 0.53635799655191]",2.455733808948138,17.417247051432028,"[4.1277099776407855, 0.0]",2.0638549888203928,14.637853698814478,"[4.674624928491559, 0.0]",2.3373124642457794,16.577345833584957
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, -2]","[0, 54]",2,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.07916670459898073,"[0.9335948635080198, 0.1577727653513929]",0.5456838144297064,1.8268942401980992,"[5.321264669970651, 0.7088258180568056]",3.015045244013728,10.094066645502275,"[4.375109621344366, 0.9001337469280197]",2.6376216841361932,8.830490725853751,"[4.1277099776407855, 0.2761827668024109]",2.2019463722215984,7.371893829837856,"[4.674624928491559, 0.2838633069542096]",2.4792441177228843,8.300258646019289
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, -1]","[0, 55]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.01971013368779078,"[0.9335948635080198, 0.6397860792234288]",0.7866904713657243,4.773015346272486,"[5.321264669970651, 2.918048702799541]",4.119656686385095,24.994817277186655,"[4.375109621344366, 3.5428578481955424]",3.958983734769954,24.019980932139017,"[4.1277099776407855, 1.4081350241326285]",2.7679225008867068,16.793563739357097,"[4.674624928491559, 1.445623639943382]",3.0601242842174705,18.566412968895495
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[1, 2]","[1, 2]",2,lda,time_series_by_class,3,5,30,0.9666666666666667,0.9666666666666667,0.011880326145173831,"[0.573772740811097, 0.3199549764146316]",0.44686385861286426,2.93203124620838,"[2.829179134085842, 1.4538305068664843]",2.141504820476163,14.051167769604046,"[2.943341655053584, 1.891855540415726]",2.417598597734655,15.862716334570699,"[2.801069230357344, 0.836182800963876]",1.81862601566061,11.932646152312607,"[3.1483451488522003, 1.0051371183562874]",2.076741133604244,13.626230398035066
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[1, -3]","[1, 53]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.004363713565423965,"[0.573772740811097, 0.091435353681317]",0.33260404724620696,2.352692273165995,"[2.829179134085842, 0.4054806261329174]",1.6173298801093796,11.440268221622537,"[2.943341655053584, 0.53635799655191]",1.739849825802747,12.306919520450922,"[2.801069230357344, 0.0]",1.400534615178672,9.90675547911556,"[3.1483451488522003, 0.0]",1.5741725744261001,11.134992743310171
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[1, -2]","[1, 54]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.009974801290854018,"[0.573772740811097, 0.1577727653513929]",0.3657727530812449,2.4461343335839456,"[2.829179134085842, 0.7088258180568056]",1.7690024760713237,11.830344541688488,"[2.943341655053584, 0.9001337469280197]",1.9217377009908019,12.85177348760075,"[2.801069230357344, 0.2761827668024109]",1.5386259985798774,10.289683553425142,"[3.1483451488522003, 0.2838633069542096]",1.7161042279032048,11.47658330622069
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[1, -1]","[1, 55]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.010271240397020312,"[0.573772740811097, 0.6397860792234288]",0.6067794100172629,4.045874143546893,"[2.829179134085842, 2.918048702799541]",2.8736139184426914,19.16063739017279,"[2.943341655053584, 3.5428578481955424]",3.2430997516245634,21.624289178942103,"[2.801069230357344, 1.4081350241326285]",2.104602127244986,14.033032743863252,"[3.1483451488522003, 1.445623639943382]",2.296984394397791,15.315796178977704
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[2, -3]","[2, 53]",2,lda,time_series_by_class,3,5,30,0.9666666666666667,0.9666666666666667,0.010878734430965315,"[0.3199549764146316, 0.091435353681317]",0.2056951650479743,1.3632242530796161,"[1.4538305068664843, 0.4054806261329174]",0.9296555664997008,6.161199826779024,"[1.891855540415726, 0.53635799655191]",1.214106768483818,8.046371883555164,"[0.836182800963876, 0.0]",0.418091400481938,2.770859183822189,"[1.0051371183562874, 0.0]",0.5025685591781437,3.3307231531044237
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[2, -2]","[2, 54]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.0036509578325612103,"[0.3199549764146316, 0.1577727653513929]",0.23886387088301225,1.7017020472519249,"[1.4538305068664843, 0.7088258180568056]",1.0813281624616449,7.703544035394802,"[1.891855540415726, 0.9001337469280197]",1.3959946436718729,9.945275249485608,"[0.836182800963876, 0.2761827668024109]",0.5561827838831435,3.9623295832954333,"[1.0051371183562874, 0.2838633069542096]",0.6445002126552485,4.591516194037099
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[2, -1]","[2, 55]",2,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.04437404898898242,"[0.3199549764146316, 0.6397860792234288]",0.47987052781903017,2.2750921678773275,"[1.4538305068664843, 2.918048702799541]",2.1859396048330124,10.363658082965154,"[1.891855540415726, 3.5428578481955424]",2.717356694305634,12.883135292016167,"[0.836182800963876, 1.4081350241326285]",1.1221589125482523,5.3202161938460755,"[1.0051371183562874, 1.445623639943382]",1.2253803791498346,5.80959475870479
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[-3, -2]","[53, 54]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.007061728861697377,"[0.091435353681317, 0.1577727653513929]",0.12460405951635495,0.8579311895341516,"[0.4054806261329174, 0.7088258180568056]",0.5571532220948615,3.8361440906497104,"[0.53635799655191, 0.9001337469280197]",0.7182458717399649,4.9453086641930915,"[0.0, 0.2761827668024109]",0.13809138340120544,0.9507949041601055,"[0.0, 0.2838633069542096]",0.1419316534771048,0.9772361572552045
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[-3, -1]","[53, 55]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.0027598606350692856,"[0.091435353681317, 0.6397860792234288]",0.36561071645237286,2.6279794101071023,"[0.4054806261329174, 2.918048702799541]",1.6617646644662292,11.944626145086412,"[0.53635799655191, 3.5428578481955424]",2.039607922373726,14.660532045394014,"[0.0, 1.4081350241326285]",0.7040675120663142,5.0607786965036565,"[0.0, 1.445623639943382]",0.722811819971691,5.195511222152846
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[-2, -1]","[54, 55]",2,lda,time_series_by_class,3,5,30,1.0,1.0,0.020714631123487356,"[0.1577727653513929, 0.6397860792234288]",0.3987794222874108,2.395296080051574,"[0.7088258180568056, 2.918048702799541]",1.8134372604281732,10.892535869597696,"[0.9001337469280197, 3.5428578481955424]",2.221495797561781,13.343567592401229,"[0.2761827668024109, 1.4081350241326285]",0.8421588954675197,5.058485439201148,"[0.2838633069542096, 1.445623639943382]",0.8647434734487958,5.194141263159839
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 1, 2]","[0, 1, 2]",3,lda,time_series_by_class,3,5,30,1.0,1.0,0.0008774385770655916,"[0.9335948635080198, 0.573772740811097, 0.3199549764146316]",0.6091075269112495,4.4614112977236795,"[5.321264669970651, 2.829179134085842, 1.4538305068664843]",3.2014247703076593,23.4488526377119,"[4.375109621344366, 2.943341655053584, 1.891855540415726]",3.070102272271226,22.486980307294278,"[4.1277099776407855, 2.801069230357344, 0.836182800963876]",2.5883206696540015,18.958168414504964,"[4.674624928491559, 3.1483451488522003, 1.0051371183562874]",2.9427023985666825,21.553839259512024
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 1, -3]","[0, 1, 53]",3,lda,time_series_by_class,3,5,30,1.0,1.0,0.0007640503882667953,"[0.9335948635080198, 0.573772740811097, 0.091435353681317]",0.532934319333478,3.907908832347031,"[5.321264669970651, 2.829179134085842, 0.4054806261329174]",2.851974810063137,20.913003996094595,"[4.375109621344366, 2.943341655053584, 0.53635799655191]",2.6182697576499536,19.199288055203727,"[4.1277099776407855, 2.801069230357344, 0.0]",2.30959306933271,16.935818969326053,"[4.674624928491559, 3.1483451488522003, 0.0]",2.60765669244792,19.12146441026907
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 1, -2]","[0, 1, 54]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.05267368688035636,"[0.9335948635080198, 0.573772740811097, 0.1577727653513929]",0.55504678989017,2.4219191631867503,"[5.321264669970651, 2.829179134085842, 0.7088258180568056]",2.9530898740377665,12.885661329489078,"[4.375109621344366, 2.943341655053584, 0.9001337469280197]",2.7395283411086564,11.953796163269674,"[4.1277099776407855, 2.801069230357344, 0.2761827668024109]",2.4016539916001802,10.479498182038654,"[4.674624928491559, 3.1483451488522003, 0.2838633069542096]",2.70227779476599,11.791255250197585
pr_Agency_EBCI,test,03_30 Artem,04_calib_rest,test/03_30 Artem/04_calib_rest,"MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_30 Artem\MATRIX_[8, 15]_robust_concat_04_calib_rest.hdf","[8, 15]","[0, 1, -1]","[0, 1, 55]",3,lda,time_series_by_class,3,5,30,1.0,1.0,0.0035757088508948254,"[0.9335948635080198, 0.573772740811097, 0.6397860792234288]",0.7157178945141819,5.102719943172257,"[5.321264669970651, 2.829179134085842, 2.918048702799541]",3.689497502285345,26.30431994155292,"[4.375109621344366, 2.943341655053584, 3.5428578481955424]",3.620436374864498,25.811947744505193,"[4.1277099776407855, 2.801069230357344, 1.4081350241326285]",2.7789714107102523,19.812712449452057,"[4.674624928491559, 3.1483451488522003, 1.445623639943382]",3.0895312390957135,22.02685274410868
